 1.27103716072530E-0003	 6.08991132368063E-0005
 7.37223888839560E-0003	-1.87270504869589E-0004
 1.34306339928118E-0002	-4.21437182193961E-0004
 1.94496261102349E-0002	-6.35859528698889E-0004
 2.54329230030392E-0002	-8.25178326388388E-0004
 3.13846482327872E-0002	-9.84318280171940E-0004
 3.73094782152737E-0002	-1.10845354701499E-0003
 4.32128017192564E-0002	-1.19304937536326E-0003
 4.91008731394216E-0002	-1.23399504050125E-0003
 5.49809203668365E-0002	-1.22782017465373E-0003
 6.08611832985700E-0002	-1.17196558659382E-0003
 6.67508850388190E-0002	-1.06508077930182E-0003
 7.26601523713509E-0002	-9.07344201202414E-0004
 7.85998894779395E-0002	-7.00834385967951E-0004
 8.45815649358361E-0002	-4.49998772155598E-0004
 9.06168054845093E-0002	-1.62247817088824E-0004
 9.67166259867296E-0002	 1.51377685923554E-0004
 1.02890111102287E-0001	 4.75670299042593E-0004
 1.09142475036279E-0001	 7.91257036838949E-0004
 1.15472741614501E-0001	 1.07569349306869E-0003
 1.21871794950716E-0001	 1.30608075363523E-0003
 1.28321964897560E-0001	 1.46299864085483E-0003
 1.34799062251625E-0001	 1.53453747548191E-0003
 1.41276587211770E-0001	 1.51863214518991E-0003
 1.47730466201707E-0001	 1.42259518545254E-0003
 1.54142419979121E-0001	 1.26032428139316E-0003
 1.60501119226247E-0001	 1.04871479703699E-0003
 1.66801517735539E-0001	 8.04646703219978E-0004
 1.73043265771151E-0001	 5.43131633220778E-0004
 1.79228979579022E-0001	 2.76572110363589E-0004
 1.85362821796342E-0001	 1.48067169675982E-0005
 1.91449565314533E-0001	-2.34435455437431E-0004
 1.97494110034148E-0001	-4.64983039121450E-0004
 2.03501308976149E-0001	-6.71756617287184E-0004
 2.09475949338905E-0001	-8.50435358494452E-0004
 2.15422798124590E-0001	-9.97219855876734E-0004
 2.21346696368052E-0001	-1.10864991782317E-0003
 2.27252717603766E-0001	-1.18147700706390E-0003
 2.33146388817308E-0001	-1.21262612851508E-0003
 2.39033936950420E-0001	-1.19928208521021E-0003
 2.44922505198439E-0001	-1.13910709045565E-0003
 2.50820292695781E-0001	-1.03056741449443E-0003
 2.56736596045775E-0001	-8.73338489122189E-0004
 2.62681747387978E-0001	-6.68774960986434E-0004
 2.68666930683134E-0001	-4.20459730732836E-0004
 2.74703808604567E-0001	-1.34855937054451E-0004
 2.80803820163489E-0001	 1.77955873034231E-0004
 2.86976955330972E-0001	 5.03596429711337E-0004
 2.93229855778938E-0001	 8.23112155853883E-0004
 2.99563338653330E-0001	 1.11367921180775E-0003
 3.05969954299573E-0001	 1.35088991563884E-0003
 3.12432784613008E-0001	 1.51273814641405E-0003
 3.18926775073133E-0001	 1.58433236529224E-0003
 3.25422868723660E-0001	 1.56134982398658E-0003
 3.31893483800143E-0001	 1.45048674164953E-0003
 3.38316997895590E-0001	 1.26684468804489E-0003
 3.44679759295474E-0001	 1.02983794176059E-0003
 3.50975746170139E-0001	 7.59436068010336E-0004
 3.57204903542477E-0001	 4.73679645982330E-0004
 3.63371150006993E-0001	 1.87515521312552E-0004
 3.69480630928766E-0001	-8.74064122009860E-0005
 3.75540440890268E-0001	-3.42381781361219E-0004
 3.81557828344979E-0001	-5.71073891075551E-0004
 3.87539783332755E-0001	-7.68928273814003E-0004
 3.93492869052037E-0001	-9.32682686568565E-0004
 3.99423182355559E-0001	-1.05998048628498E-0003
 4.05336390460876E-0001	-1.14905148266773E-0003
 4.11237846963285E-0001	-1.19843726526397E-0003
 4.17132806265335E-0001	-1.20678004819066E-0003
 4.23026730428557E-0001	-1.17272601367510E-0003
 4.28925641863553E-0001	-1.09499252554090E-0003
