-9.31403177019212E-0004	-8.97540845522643E-0004
 5.04148550168729E-0003	-6.94296026879278E-0004
 1.10553637705428E-0002	-4.64566828728435E-0004
 1.71141351668980E-0002	-2.15691675047171E-0004
 2.32206654619848E-0002	 4.44538326792430E-0005
 2.93766642604737E-0002	 3.07543007309787E-0004
 3.55825960317233E-0002	 5.64970256998699E-0004
 4.18377088380425E-0002	 8.08038754697923E-0004
 4.81401666177125E-0002	 1.02800658035377E-0003
 5.44870907270276E-0002	 1.21587122096177E-0003
 6.08741973410414E-0002	 1.36199456265500E-0003
 6.72948372401691E-0002	 1.45599033673445E-0003
 7.37386677581587E-0002	 1.48746486929975E-0003
 8.01907253675351E-0002	 1.44794218306678E-0003
 8.66318776294714E-0002	 1.33356750021364E-0003
 9.30411065992335E-0002	 1.14740048572084E-0003
 9.93989856935153E-0002	 9.00020935839973E-0004
 1.05690921979971E-0001	 6.08039599557475E-0004
 1.11908941971924E-0001	 2.91248818885697E-0004
 1.18051726413885E-0001	-3.03545975965417E-0005
 1.24123420178656E-0001	-3.38765495718134E-0004
 1.30131992616414E-0001	-6.19120330430618E-0004
 1.36087721720999E-0001	-8.60004106178166E-0004
 1.42002049499361E-0001	-1.05327051624801E-0003
 1.47886816863104E-0001	-1.19367466582847E-0003
 1.53753778886597E-0001	-1.27849407453696E-0003
 1.59614286278438E-0001	-1.30720659566848E-0003
 1.65479046792447E-0001	-1.28122788510597E-0003
 1.71357919011785E-0001	-1.20368147904247E-0003
 1.77259725536823E-0001	-1.07917038137574E-0003
 1.83192096384999E-0001	-9.13531473171498E-0004
 1.89161361495668E-0001	-7.13575090577877E-0004
 1.95172501257483E-0001	-4.86830480396937E-0004
 2.01229142665720E-0001	-2.41319801593646E-0004
 2.07333575359994E-0001	 1.46363903426357E-0005
 2.13486776722115E-0001	 2.72604123067511E-0004
 2.19688474704791E-0001	 5.24228641901832E-0004
 2.25937298599401E-0001	 7.61395982418893E-0004
 2.32231014167126E-0001	 9.76249374146968E-0004
 2.38566699336394E-0001	 1.16094070707744E-0003
 2.44940576354286E-0001	 1.30714729351089E-0003
 2.51347237585007E-0001	 1.40567408682544E-0003
 2.57778311270532E-0001	 1.44671697752055E-0003
 2.64221152719283E-0001	 1.42130013426298E-0003
 2.70658569114005E-0001	 1.32381891897569E-0003
 2.77070373956489E-0001	 1.15472717344149E-0003
 2.83436566459750E-0001	 9.21940283584287E-0004
 2.89740848548865E-0001	 6.40106466720261E-0004
 2.95973021121554E-0001	 3.28133910109701E-0004
 3.02129619838756E-0001	 6.16821715902554E-0006
 3.08213110190617E-0001	-3.06901258520306E-0004
 3.14230386500491E-0001	-5.94945891088664E-0004
 3.20191218952418E-0001	-8.45190440049604E-0004
 3.26106992209029E-0001	-1.04820655104208E-0003
 3.31989820081491E-0001	-1.19762133847668E-0003
 3.37851976933432E-0001	-1.28975837935721E-0003
 3.43705537803031E-0001	-1.32332345525709E-0003
 3.49562123525320E-0001	-1.29916921677007E-0003
 3.55432673234304E-0001	-1.22012447593459E-0003
 3.61327199348045E-0001	-1.09084795099658E-0003
 3.67254514062990E-0001	-9.17657682737685E-0004
 3.73221947623782E-0001	-7.08294826710278E-0004
 3.79235100084141E-0001	-4.71602667679528E-0004
 3.85297672224151E-0001	-2.17130594327353E-0004
 3.91411408651752E-0001	 4.53054894597313E-0005
 3.97576171076082E-0001	 3.06067467658667E-0004
 4.03790155643363E-0001	 5.56099153015499E-0004
 4.10050261949711E-0001	 7.87218156554587E-0004
 4.16352572260258E-0001	 9.92181538343853E-0004
 4.22692785944383E-0001	 1.16441486155537E-0003
 4.29066330301145E-0001	 1.29741861781766E-0003
 4.35467861800092E-0001	 1.38411749166472E-0003
 4.41890100513624E-0001	 1.41667771007646E-0003
 4.48322405746117E-0001	 1.38736110575321E-0003
 4.54749981903610E-0001	 1.29058859795613E-0003
 4.61154648690417E-0001	 1.12557652015614E-0003
 4.67517373778153E-0001	 8.98225757426097E-0004
 4.73821626487027E-0001	 6.21142672112371E-0004
 4.80056080658378E-0001	 3.11765816336561E-0004
 4.86215748430227E-0001	-1.04109077754753E-0005
 4.92301611904947E-0001	-3.26385049865661E-0004
 4.98319395878177E-0001	-6.19354446022808E-0004
 5.04278131222772E-0001	-8.75545197413960E-0004
 5.10188900038861E-0001	-1.08440361870012E-0003
 5.16063901522864E-0001	-1.23844191811232E-0003
 5.21915823607764E-0001	-1.33296073557470E-0003
 5.27757438634017E-0001	-1.36578372302481E-0003
 5.33601325863117E-0001	-1.33706662541220E-0003
 5.39459631665147E-0001	-1.24919123935404E-0003
 5.45343796091514E-0001	-1.10671718945127E-0003
 5.51264199884277E-0001	-9.16335985940787E-0004
 5.57229721300643E-0001	-6.86752758548771E-0004
 5.63247237417665E-0001	-4.28418621626797E-0004
 5.69321151291485E-0001	-1.53059581015662E-0004
 5.75453058236757E-0001	 1.27002608117976E-0004
 5.81641667278182E-0001	 3.99677092629248E-0004
 5.87883063252799E-0001	 6.53951764521509E-0004
 5.94171329133275E-0001	 8.80579840469240E-0004
 6.00499437081264E-0001	 1.07239518808637E-0003
 6.06860166615019E-0001	 1.22409542259693E-0003
 6.13246685519671E-0001	 1.33150609512314E-0003
 6.19652448648152E-0001	 1.39061395459494E-0003
 6.26070308002326E-0001	 1.39690453433824E-0003
 6.32491148515136E-0001	 1.34558502602911E-0003
 6.38902798926683E-0001	 1.23297447465771E-0003
 6.45290108336483E-0001	 1.05869540732961E-0003
 6.51636615604465E-0001	 8.27627762992635E-0004
 6.57927287231889E-0001	 5.50500500251275E-0004
 6.64151104617467E-0001	 2.42759298965759E-0004
 6.70302486000969E-0001	-7.76577108021429E-0005
 6.76381347509563E-0001	-3.92626565486534E-0004
 6.82392254939098E-0001	-6.85548369040153E-0004
 6.88343247942266E-0001	-9.42306959545361E-0004
 6.94244730456109E-0001	-1.15163235219996E-0003
 7.00108595175044E-0001	-1.30510931740641E-0003
 7.05947602505063E-0001	-1.39703176965414E-0003
 7.11774963953858E-0001	-1.42423724312597E-0003
 7.17604054045848E-0001	-1.38599802127124E-0003
 7.23448168357376E-0001	-1.28400173968017E-0003
 7.29320245696480E-0001	-1.12241822200470E-0003
 7.35232478310134E-0001	-9.08012699579397E-0004
 7.41195752470674E-0001	-6.50224037077539E-0004
 7.47218904939764E-0001	-3.61085236798434E-0004
 7.53307857295166E-0001	-5.48412129810652E-0005
 7.59464791896375E-0001	 2.52854283817400E-0004
 7.65687624512674E-0001	 5.46178950823103E-0004
 7.71970050035348E-0001	 8.10663082585795E-0004
 7.78302332240623E-0001	 1.03464440021522E-0003
 7.84672761758808E-0001	 1.21020080996444E-0003
 7.91069390498794E-0001	 1.33319201268297E-0003
 7.97481436223596E-0001	 1.40236199227549E-0003
 8.03899814631791E-0001	 1.41788623540849E-0003
 8.10316620881756E-0001	 1.38004683010428E-0003
 8.16723876035064E-0001	 1.28870393103570E-0003
 8.23112242978477E-0001	 1.14389275305578E-0003
 8.29470513367522E-0001	 9.47325925006815E-0004
 8.35786345144033E-0001	 7.04045624372746E-0004
 8.42048051409371E-0001	 4.23300421169658E-0004
 8.48246624904760E-0001	 1.18148558594132E-0004
 8.54377128651623E-0001	-1.95965505601010E-0004
 8.60439089824366E-0001	-5.02958017275616E-0004
 8.66436094055206E-0001	-7.87566603844023E-0004
 8.72375000152238E-0001	-1.03628628588391E-0003
 8.78265114329011E-0001	-1.23783630917091E-0003
 8.84117493930834E-0001	-1.38332150971970E-0003
 8.89944425060417E-0001	-1.46624353587811E-0003
 8.95759054222358E-0001	-1.48247512364684E-0003
 9.01575125870697E-0001	-1.43027244743269E-0003
 9.07406762548343E-0001	-1.31037196601398E-0003
 9.13268210438678E-0001	-1.12619272740311E-0003
 9.19173458064720E-0001	-8.84132840396045E-0004
 9.25135626035777E-0001	-5.93899120754860E-0004
 9.31166039420210E-0001	-2.68735300561517E-0004
 9.37272962129456E-0001	 7.46738425530814E-0005
 9.43460124955275E-0001	 4.16904178347132E-0004
 9.49725407825774E-0001	 7.37326761299757E-0004
 9.56060243316531E-0001	 1.01644550443575E-0003
